,Unnamed: 0,0,NAME,GEO_ID,DP03_0068E,DP03_0069E,DP03_0066E,DP03_0067E,DP03_0064E,DP03_0065E,DP03_0062E,DP03_0063E,DP03_0060E,DP03_0061E,DP03_0070E,DP03_0071E,DP03_0078E,DP03_0079E,DP03_0076E,DP03_0077E,DP03_0074E,DP03_0075E,DP03_0072E,DP03_0073E,DP03_0082E,DP03_0083E,DP03_0080E,DP03_0081E,DP03_0088E,DP03_0089E,DP03_0086E,DP03_0087E,DP03_0084E,DP03_0085E,DP03_0094E,DP03_0092E,DP03_0093E,DP03_0090E,DP03_0091E,DP03_0058E,DP03_0059E,DP03_0056E,DP03_0057E,DP03_0054E,DP03_0055E,DP03_0052E,DP03_0053E,DP03_0051E,state,place,CITY,STATE
497,498,498,"Alafaya CDP, Florida",1600000US1200410,5327,21482,5557,18692,25680,85451,71288,84978,1751,1545,1879,7734,524,1165,504,242,2693,21262,614,2683,2699,5093,2443,5412,29301,7973,79022,94929,1635,1545,42395,31628,45982,60579,56597,4226,6289,3907,6594,1498,1678,737,1010,29235,12,410,Alafaya, Florida
498,499,499,"Cape Coral city, Florida",1600000US1210275,16899,25603,31078,21139,48572,78721,60197,76625,2960,2954,2361,9299,2520,3286,1870,890,4879,48518,1255,1450,8562,9824,6057,10312,31251,21285,73490,88330,2606,2591,40439,35573,46656,38978,47168,10345,11696,10595,13428,5169,5369,5003,2284,69803,12,10275,Cape Coral, Florida
499,500,500,"Hollywood city, Florida",1600000US1232000,5092,23813,15863,20022,47902,78866,52288,81568,2219,3977,2615,9106,2844,2916,917,850,8130,36020,962,1253,4215,4271,6359,8354,32064,20910,61363,97147,1821,3473,36200,30735,36764,36088,49605,6307,5993,9587,11976,5572,6622,2568,2109,56930,12,32000,Hollywood, Florida
500,501,501,"Kissimmee city, Florida",1600000US1236950,2391,17037,7251,15106,18189,43921,35574,47898,167,321,2367,8932,2630,2109,638,521,6307,13610,1148,1847,943,1209,2203,2992,17814,7996,43050,53647,124,241,23907,21915,29350,25086,34383,1480,1426,3265,4350,4115,3307,1792,1383,21606,12,36950,Kissimmee, Florida
501,502,502,"Lakeland city, Florida",1600000US1238250,8067,28614,14646,19339,29005,74307,46593,68655,1563,1641,3472,11312,1572,2780,1030,1534,6561,25023,1097,4084,3586,3659,3640,4456,27953,16861,61333,83351,1363,1403,37142,31553,41421,30611,42833,5023,4213,6802,7662,4107,4939,3626,2308,41884,12,38250,Lakeland, Florida
502,503,503,"Palm Coast city, Florida",1600000US1254200,10199,31354,16280,22344,19336,70957,59149,74344,1688,1132,1763,10741,929,1565,911,607,1998,22897,584,1730,3892,3972,3383,5333,28108,7855,65077,82020,1483,822,37147,30301,45226,31553,42986,4902,4242,3751,7290,2361,2341,1668,1377,30752,12,54200,Palm Coast, Florida
503,504,504,"Poinciana CDP, Florida",1600000US1257900,4282,29705,7068,24413,13460,56698,52584,64668,982,374,643,13021,434,1024,1532,267,5640,15403,581,-999999999,2153,1956,3631,3817,19922,-999999999,52873,63545,215,374,30567,27250,32577,45100,-999999999,2532,2174,4322,4200,651,1142,2081,350,18808,12,57900,Poinciana, Florida
504,505,505,"Port Charlotte CDP, Florida",1600000US1258350,6248,22957,13157,21639,14356,58629,49793,60665,729,715,1699,9610,678,1142,307,361,2938,14361,529,2492,2070,1300,2757,4590,25187,9372,58725,73058,650,506,39375,25832,35753,27991,39866,2718,1539,4057,6128,3028,2650,972,1197,23733,12,58350,Port Charlotte, Florida
505,506,506,"Riverview CDP, Florida",1600000US1260950,6151,30423,8494,19968,27022,85692,67744,87016,2307,1508,1138,12102,1367,2062,336,312,1804,23342,645,-999999999,2838,5935,2495,4580,32169,8734,81931,95904,1909,1508,47830,38225,51386,51474,56211,3493,7003,3449,7953,1817,3129,859,558,32076,12,60950,Riverview, Florida
506,507,507,"Tampa city, Florida",1600000US1271000,19797,26415,41252,17026,121689,94465,54599,88132,7442,15477,10294,9286,6066,7255,5213,3136,28051,86940,3597,2265,10287,12321,11271,12669,35694,67107,70538,109831,5950,12772,40908,34435,50904,36391,56969,16652,19547,20184,22711,15849,14046,13379,8760,154047,12,71000,Tampa, Florida
507,508,508,"The Villages CDP, Florida",1600000US1271625,25594,36292,43056,26316,10664,41766,55906,72510,2695,683,1514,12358,1443,1736,532,0,55,29445,239,-999999999,5529,5348,4301,7582,42985,18072,67675,82595,2549,425,41655,19582,78587,35040,55741,7720,6795,6253,10639,4762,5052,962,1956,47517,12,71625,The Villages, Florida
508,509,509,"Arlington Heights village, Illinois",1600000US1702154,7682,42128,9844,22563,25268,113570,90697,111203,3512,4371,828,9096,322,512,211,204,618,21158,277,-999999999,2863,5142,1842,3029,48087,11760,115841,135651,3193,3840,61491,50738,76146,53553,65537,4697,6614,2713,5917,1974,1193,1291,636,32918,17,2154,Arlington Heights, Illinois
509,510,510,"Bolingbrook village, Illinois",1600000US1707133,2889,33138,5588,19661,20870,96886,82721,100111,2324,2060,527,9335,226,855,169,304,2059,18012,675,1486,3140,3749,2185,3250,32809,5298,93045,110430,2157,1977,42731,36692,51744,51116,56829,4030,4343,2614,4609,931,1714,417,268,23310,17,7133,Bolingbrook, Illinois
510,511,511,"Cicero town, Illinois",1600000US1714351,1435,23192,4211,17411,18613,67961,53246,63901,1165,210,1370,6589,1390,2620,792,107,4285,18059,428,-999999999,2287,2880,2909,3991,18882,4235,57706,68343,873,210,33169,31013,39685,26241,32517,2700,2982,3738,4591,1647,3119,1707,435,22294,17,14351,Cicero, Illinois
511,512,512,"Fort Wayne city, Indiana",1600000US1825000,15911,21127,31718,19927,82695,66356,48658,65241,3738,2602,5274,9668,6110,6031,2736,1745,13550,65897,2613,3826,10367,10119,9822,13912,26504,39560,60080,77949,2691,2364,32800,28916,44127,32667,40248,13897,11442,18201,19683,12575,11473,6546,5300,105457,18,25000,Fort Wayne, Indiana
512,513,513,"Lafayette city, Indiana",1600000US1840788,4844,12521,8884,17989,24864,57268,44571,58398,1087,388,1065,9297,1093,1851,441,555,3952,16353,668,3728,2545,2427,2671,3577,26026,14450,58846,71353,921,272,32754,29675,36848,30510,41330,3266,2709,4696,6181,3170,4611,2829,1866,30803,18,40788,Lafayette, Indiana
513,514,514,"Davenport city, Iowa",1600000US1919000,5777,29103,11732,20330,29960,69056,47337,67813,1384,1503,2688,11238,1589,1607,1112,407,4590,22267,443,1777,3385,3549,3514,4600,28212,16727,64165,81232,1423,1081,36231,30896,46227,32114,47977,4964,4249,6700,6576,4866,4165,2903,1684,38994,19,19000,Davenport, Iowa
514,515,515,"Louisville/Jefferson County metro government (balance), Kentucky",1600000US2148006,48860,26355,77432,17927,191138,74922,52303,73880,12698,12212,15420,9230,11846,12297,8079,6023,31073,147696,5462,2678,19330,23328,17403,27753,30353,99643,63388,89315,11250,10387,40566,31848,48997,35000,47931,29180,30488,32653,44920,25818,24931,18736,15703,247339,21,48006,Louisville/Jefferson County metro (balance), Kentucky
515,516,516,"Baltimore city, Maryland",1600000US2404000,40923,22850,68636,16347,175760,82700,51000,74942,11767,14243,24088,9093,8654,9624,8575,4052,50619,117955,8620,3767,14621,19515,14143,20521,31433,119249,65702,93222,7642,10608,43472,36970,50983,38052,54382,26288,29711,31113,39007,21124,20860,26831,16260,237204,24,4000,Baltimore, Maryland
516,517,517,"Frederick city, Maryland",1600000US2430325,5264,30316,7389,19482,24327,89631,75020,93575,2451,2291,1343,10353,725,484,410,699,3329,17302,931,2654,2733,3318,2200,2698,37263,11256,91056,107336,1928,2107,58926,42206,61650,57403,69432,4440,5102,4301,5284,1773,1077,590,1249,28558,24,30325,Frederick, Maryland
517,518,518,"Brockton city, Massachusetts",1600000US2509000,4361,23972,11324,15599,24255,91086,63043,81463,2581,1668,2536,7518,960,1405,621,476,8914,21357,1181,2741,3266,4198,2916,3973,28732,10495,79554,96439,2029,1513,44381,36658,49151,31393,41048,4052,5660,4171,4815,2185,2149,2304,2267,31852,25,9000,Brockton, Massachusetts
518,519,519,"Fall River city, Massachusetts",1600000US2523000,6929,19296,13418,16510,27080,62344,44957,56507,1528,422,3731,10399,2219,2602,1480,933,11278,22514,2076,2323,3557,2943,3355,4137,24726,15622,55648,64925,1051,237,38176,32205,50036,26416,39338,4660,3644,4361,7232,5124,5147,3112,2906,38136,25,23000,Fall River, Massachusetts
519,520,520,"Newton city, Massachusetts",1600000US2545560,5296,36047,10241,24445,25665,197706,142254,201370,3807,10932,905,8281,338,372,557,145,1653,22132,785,3892,1771,3434,1139,1641,71868,9089,176677,243108,2836,9899,81620,60049,111568,78987,93807,2909,5294,2044,2459,998,1114,1124,540,31221,25,45560,Newton, Massachusetts
520,521,521,"Somerville city, Massachusetts",1600000US2562535,2452,24618,5053,14883,28834,121185,101073,113844,4719,4293,1707,8882,453,610,412,319,3282,12960,561,2655,1161,3305,605,1808,48549,20153,107009,128356,2255,2032,59901,50097,70751,90346,102382,3800,7787,1455,4467,1950,1628,1577,1437,33113,25,62535,Somerville, Massachusetts
521,522,522,"Springfield city, Massachusetts",1600000US2567000,6894,24563,19346,14970,38300,56378,32747,51376,1319,1309,11577,9703,5485,5020,3342,1898,21246,34453,3030,3520,3974,3426,3962,5156,20246,22625,40984,59592,1164,1026,36873,28565,44274,22117,35225,4842,5195,6188,8283,8871,7924,8603,4544,57078,25,67000,Springfield, Massachusetts
522,523,523,"Ann Arbor city, Michigan",1600000US2603000,5015,46413,9627,21998,38506,100108,67862,99425,4633,5324,1349,9961,655,792,906,155,2299,21434,900,1929,2898,4013,1220,3196,41749,24951,110673,138267,3319,4280,65110,22258,76875,38256,64571,4514,6394,3932,7352,3232,2770,6006,2228,46385,26,3000,Ann Arbor, Michigan
523,524,524,"Dearborn city, Michigan",1600000US2621000,5695,24198,9755,17175,23506,76316,55498,71348,1541,1028,2089,10532,1791,1600,1506,978,6066,21117,757,2695,3361,3443,2360,3727,24382,9944,64145,79762,1504,847,48274,32473,55663,40039,51428,3900,4599,3854,5826,3513,2209,2728,1863,31061,26,21000,Dearborn, Michigan
524,525,525,"Southfield city, Michigan",1600000US2674900,8910,21594,13521,19547,21999,69970,56044,68110,1354,959,1924,9679,908,1057,255,676,3870,17309,550,2186,2773,3470,2569,3860,30652,14180,71488,82623,1102,639,46479,38246,53516,39833,48781,3684,4241,4832,7487,2473,2176,2408,1875,31489,26,74900,Southfield, Michigan
525,526,526,"Westland city, Michigan",1600000US2686000,7325,16933,12552,18306,26023,66024,48172,61360,1539,635,2601,10883,926,1251,910,772,5103,18790,550,1417,3409,2772,2478,4710,28069,17201,65237,74966,1157,405,40488,32046,52032,34453,44437,4403,3662,6118,7260,4182,3487,2262,2443,35991,26,86000,Westland, Michigan
526,527,527,"Eagan city, Minnesota",1600000US2717288,4222,35850,5575,22277,21816,110691,90198,110114,2337,3158,744,10774,264,741,218,88,739,17893,506,2272,2276,4582,1498,2997,42894,7483,107794,128444,2186,3043,56983,48471,70670,56017,59699,3335,5772,2778,4946,925,1284,425,416,25376,27,17288,Eagan, Minnesota
527,528,528,"Minneapolis city, Minnesota",1600000US2743000,17979,30542,32079,17776,147456,92747,63590,91392,12988,14517,9466,10283,5075,5374,3397,1445,20614,79525,10251,2041,9895,16148,7302,12021,39047,95708,85303,117133,8432,10436,52921,36784,55708,47861,66351,19485,27550,18414,30430,13702,15702,15036,7409,175233,27,43000,Minneapolis, Minnesota
528,529,529,"St. Charles city, Missouri",1600000US2964082,6702,25841,8889,20077,23260,84492,63634,82890,1938,2112,1954,10421,655,482,116,369,1907,15782,112,-999999999,2638,3577,1218,3275,35868,13890,90644,109048,1534,1918,48402,36431,52727,41594,51543,4102,4554,3991,5885,3217,1946,681,1246,29672,29,64082,St. Charles, Missouri
529,530,530,"Las Vegas city, Nevada",1600000US3240000,39659,34809,67722,18911,177598,82976,53575,80771,13232,13045,14073,10093,11776,12139,6182,3793,33984,145638,7780,2362,21266,24185,19110,24676,30895,88954,69526,97130,11387,11124,38130,32474,45565,33760,51148,29768,31462,32758,36903,23237,22601,21323,10263,234592,32,40000,Las Vegas, Nevada
530,531,531,"Paradise CDP, Nevada",1600000US3254600,11235,24445,23564,18111,76832,64765,45744,64078,3109,3214,4645,10594,4440,6150,2726,859,15509,48099,3026,4517,5904,6537,7376,9539,26915,45857,55162,76564,2008,2560,35487,30317,36967,36066,47426,8923,10130,16103,18313,10238,11846,7621,4459,93956,32,54600,Paradise, Nevada
531,532,532,"Sunrise Manor CDP, Nevada",1600000US3271400,9539,25961,15954,15755,47867,53933,41342,52327,1608,599,3486,8828,4490,4697,3478,1720,14417,41468,4112,1894,5417,4645,6937,8285,18595,20461,48475,59187,1373,426,31780,27628,35366,24397,33129,6447,5804,10615,10684,7664,6894,8117,3497,61929,32,71400,Sunrise Manor, Nevada
532,533,533,"Rio Rancho city, New Mexico",1600000US3563460,8291,29533,12016,19521,28755,68544,58257,72616,1995,1160,2335,8823,1189,1324,155,489,3280,25443,1497,2837,4185,3932,4615,6468,27383,11425,69443,84903,1926,1160,36691,34148,41132,38516,42503,5070,4488,7537,8843,2746,3074,827,1128,36868,35,63460,Rio Rancho, New Mexico
533,534,534,"Santa Fe city, New Mexico",1600000US3570500,8357,32246,13835,19640,26330,77262,60006,85888,1819,2356,1203,7056,1178,2029,561,318,4651,19623,769,1234,3097,2471,2924,3676,37994,16141,67644,103792,1498,1871,41702,32948,45778,45881,61047,5146,4645,5087,6445,2991,4235,1780,1260,35764,35,70500,Santa Fe, New Mexico
534,535,535,"Mount Vernon city, New York",1600000US3649121,4180,28474,7235,18110,20358,82523,65244,79173,1465,1715,1905,9049,725,1331,978,351,4847,15233,749,3514,2079,2924,1756,2238,31911,10677,77292,94085,1346,1505,49804,37486,52039,43916,55159,4273,4136,3347,3416,1612,2220,2594,1132,25910,36,49121,Mount Vernon, New York
535,536,536,"Greenville city, North Carolina",1600000US3728080,4824,20689,7513,17000,29554,57025,39234,55148,1383,729,2215,9403,1476,1112,908,589,6885,15754,505,-999999999,2387,2130,2682,2689,22716,20747,59668,80022,1197,584,37688,22024,50079,28143,33729,3762,2651,6522,5750,3826,3973,4986,2919,36501,37,28080,Greenville, North Carolina
536,537,537,"Winston-Salem city, North Carolina",1600000US3775000,16560,19428,29467,17922,72857,73096,44597,68777,3017,4854,4673,9463,5452,5809,3712,1038,12441,56387,1596,5752,7416,7263,8973,10017,28283,40839,58639,86256,2581,4126,37880,31294,41091,30407,42131,10724,8857,16030,16285,12350,10388,9697,5024,97226,37,75000,Winston-Salem, North Carolina
537,538,538,"Fargo city, North Dakota",1600000US3825700,5807,21411,10880,19982,45566,81171,51839,83533,2285,3601,2441,9862,1056,1771,776,721,4444,26205,2811,3165,4400,4576,3670,3834,36852,27645,81017,121499,2018,3383,40962,32847,47896,38525,45644,7181,6700,9507,8369,5376,5055,3167,2609,53850,38,25700,Fargo, North Dakota
538,539,539,"Norman city, Oklahoma",1600000US4052500,8228,30819,11087,20110,41412,72202,56827,74067,2583,2021,2913,6017,1631,3058,1818,225,5548,30101,1243,784,4887,6239,3219,4943,29519,19573,75550,92520,2116,1965,35812,27395,50692,32341,41411,6691,7454,6511,8362,3647,6037,4911,1457,49674,40,52500,Norman, Oklahoma
539,540,540,"Philadelphia city, Pennsylvania",1600000US4260000,92141,20741,180570,16191,448606,76623,46116,69025,29592,29416,65831,9810,36551,34019,25302,12913,161745,325909,34008,2289,35462,42948,39766,57029,28379,282324,55109,81730,20642,21277,42879,32550,49965,32290,51590,60873,66725,70987,100788,71903,61419,79444,37086,608233,42,60000,Philadelphia, Pennsylvania
540,541,541,"Rock Hill city, South Carolina",1600000US4561405,5538,24576,7718,18571,20930,63865,48215,63895,1571,519,1320,8871,1516,2314,579,189,3336,15571,443,1188,2179,2390,1808,2892,24824,11197,61476,78340,1185,519,36343,29103,38409,31676,40223,2486,3112,4222,4847,2572,4023,2117,1299,26768,45,61405,Rock Hill, South Carolina
541,542,542,"Sioux Falls city, South Dakota",1600000US4659020,8392,26094,15850,19638,60085,71359,56670,71826,2917,2386,3097,10158,2058,2877,884,1094,6957,42630,1257,3711,7424,9262,5733,8602,29029,28438,75194,87954,2909,1787,38245,32226,46480,35942,45009,10702,10707,10640,13608,5370,8385,3099,3254,71068,46,59020,Sioux Falls, South Dakota
542,543,543,"Clarksville city, Tennessee",1600000US4715160,10464,22051,13698,17157,44809,62132,51148,63834,2000,1196,2576,9565,3690,4679,1508,1067,6598,39265,914,2285,4635,6532,4894,9515,24592,17281,59430,71717,1593,1152,34350,31857,42083,31681,41631,6576,7965,7962,11355,5290,8049,4294,1859,56546,47,15160,Clarksville, Tennessee
543,544,544,"Amarillo city, Texas",1600000US4803000,11106,20983,19896,18427,63066,68645,50234,67859,2552,2912,2881,8541,4391,4631,2398,752,7788,49983,690,1213,6725,8317,7174,10428,27064,27420,62137,82648,2508,2659,35940,32128,47511,30416,39327,8556,9272,10415,15668,8369,9971,5550,4138,77403,48,3000,Amarillo, Texas
544,545,545,"Carrollton city, Texas",1600000US4813024,6422,20064,10248,22998,43350,92480,73200,93668,3827,3922,945,11240,721,3129,1027,598,2261,35659,142,-999999999,5710,7707,3469,6885,35055,13573,84680,102365,3164,3249,49450,40123,54798,59224,67589,7376,9059,5290,10523,1963,4295,1908,1069,49232,48,13024,Carrollton, Texas
545,546,546,"Garland city, Texas",1600000US4829000,8838,22911,20285,18560,64009,77015,60374,76909,4049,3266,2687,8136,3810,5348,2473,843,7955,57339,790,2818,8192,9658,8066,12642,24837,17150,66653,81829,3445,2862,33715,30443,41119,38125,54103,10229,11660,11126,15065,5684,7877,3605,1928,74489,48,29000,Garland, Texas
546,547,547,"Laredo city, Texas",1600000US4841464,5060,30382,18406,12984,60152,64953,47478,62965,2568,2229,4903,7528,7057,5529,3315,3003,16199,56057,847,3480,5831,8061,8213,10634,18109,15103,51879,69072,2453,1961,29334,25279,41113,20252,34945,7602,8461,9438,12840,8699,7527,6893,4903,71160,48,41464,Laredo, Texas
547,548,548,"Longview city, Texas",1600000US4843888,4172,21160,9486,18452,23779,75192,50938,72977,1506,1045,2469,8245,764,1325,409,523,3798,18635,218,-999999999,2131,3716,3297,4071,27665,11919,68032,94267,1426,973,38200,31667,45171,27620,37352,2878,4433,4467,5795,2963,3560,2023,1884,30554,48,43888,Longview, Texas
548,549,549,"McKinney city, Texas",1600000US4845744,6254,43670,11617,21332,56631,113756,90725,112651,7773,8238,2044,11315,1362,2645,802,351,1431,49709,401,-999999999,6331,12182,3548,7693,38949,14180,107680,124546,6956,7839,50357,50411,80129,51350,67132,8115,13987,5594,10273,2377,4049,2463,1020,63889,48,45744,McKinney, Texas
549,550,550,"Mansfield city, Texas",1600000US4846452,3534,30630,4223,22308,20348,120058,101491,120748,3131,2361,78,-999999999,153,928,53,45,1178,18500,343,-999999999,2988,4996,1857,2048,37587,4219,117602,130895,3131,2301,51352,44923,61480,57476,67611,4057,6090,2568,2806,273,1165,161,107,22719,48,46452,Mansfield, Texas
550,551,551,"Missouri City city, Texas",1600000US4848804,4957,27387,7914,20691,21752,107255,91099,112009,2447,2755,1005,6868,179,1139,437,72,1644,18691,299,1219,3830,3990,1598,2824,39834,5831,94492,122094,2118,2504,51618,44083,65414,67666,70315,5059,4907,2464,4227,631,1434,216,382,24522,48,48804,Missouri City, Texas
551,552,552,"Temple city, Texas",1600000US4872176,4724,34727,9454,19037,22747,70178,54028,74816,1423,683,1638,9957,972,3061,707,757,3898,19849,760,-999999999,3233,3562,2267,3521,28835,8956,68607,86974,1086,683,42087,33784,51801,34212,42432,3781,4090,3911,5393,2104,4228,1567,1625,28805,48,72176,Temple, Texas
552,553,553,"Dale City CDP, Virginia",1600000US5121088,4448,35550,4674,18849,18020,110636,99554,117803,3161,2357,566,14710,498,585,339,193,1215,15108,476,3895,2617,3653,924,1800,36019,5034,106695,126965,2540,1959,51737,42020,62349,60993,70327,3117,4479,1686,2431,443,1361,893,214,20142,51,21088,Dale City, Virginia
553,554,554,"Virginia Beach city, Virginia",1600000US5182000,47340,31189,49019,18948,143599,91512,77059,98295,14173,12325,5539,10826,2780,5987,2688,1388,9059,116678,2441,3772,20752,28443,12079,19787,38424,55505,88366,112371,11853,10921,43040,39690,55187,49108,63389,26651,35406,21006,32992,7552,12454,5589,4035,172183,51,82000,Virginia Beach, Virginia
554,555,555,"Bellevue city, Washington",1600000US5305210,7828,34581,13821,22311,49790,158074,113698,155067,8014,13725,1656,10800,678,787,881,411,2936,37176,1513,1455,3574,7781,2221,2531,62473,21289,144242,186257,6802,11510,76855,71342,103784,77026,95706,6837,13090,4027,6132,1975,1612,2238,815,58465,53,5210,Bellevue, Washington
555,556,556,"Green Bay city, Wisconsin",1600000US5531000,5885,21582,12727,18172,32025,73445,52243,68988,1139,1156,1727,8707,1510,1698,903,661,4902,23958,786,3119,3791,4381,3250,5989,27804,17314,66766,79825,958,817,36630,30918,45171,32797,50702,4913,5326,6145,8852,3755,5287,1978,2721,41272,55,31000,Green Bay, Wisconsin
556,557,557,"Waukesha city, Wisconsin",1600000US5584250,4336,18919,7964,21274,23893,81399,59174,76834,1658,1392,1290,6278,906,1615,330,413,2312,17913,349,878,2944,4140,1538,3153,33029,12042,82334,97377,1529,1345,43272,36693,57980,37992,43923,3890,4884,4084,5924,2668,2641,1286,1528,29955,55,84250,Waukesha, Wisconsin
557,558,558,"Caguas zona urbana, Puerto Rico",1600000US7210334,4837,16849,11044,14332,16928,38988,24349,32959,228,313,21,-999999999,3247,2787,3579,1230,10287,17984,1218,1878,1108,253,2993,2421,13685,10259,28978,36588,53,313,27153,18028,24376,15193,23800,1679,321,4021,3221,4934,3900,6865,2761,28243,72,10334,Caguas zona urbana, Puerto Rico
558,559,559,"Casas Adobes CDP, Arizona",1600000US0410670,7752,26872,10332,22536,22749,74580,62927,77349,957,1766,703,10217,488,1319,614,721,3025,18563,276,4054,2566,4356,2618,3633,32008,11262,74335,89600,915,1333,35773,32804,49534,40617,52505,4047,5010,5281,5910,1996,2130,1104,1624,29825,4,10670,Casas Adobes, Arizona
559,560,560,"Tempe city, Arizona",1600000US0473000,9652,29027,15295,19338,62552,80133,60330,79353,4077,4030,1977,10929,1988,2110,1421,894,4483,35878,693,2746,5347,6660,3990,7054,32825,38388,76475,99867,3243,3171,46181,32391,45902,46385,56305,9766,11931,8844,15123,5658,6015,5869,2953,74266,4,73000,Tempe, Arizona
560,561,561,"Fayetteville city, Arkansas",1600000US0523290,3592,25761,6735,18689,30525,63103,41890,63955,1930,1045,1011,11344,1488,1667,1268,1165,2592,17061,61,-999999999,2324,2682,1505,2213,27862,19821,61692,92176,1704,1045,36673,27027,47131,31660,39007,3631,3857,4537,5750,4800,3851,4393,3088,36882,5,23290,Fayetteville, Arkansas
561,562,562,"Little Rock city, Arkansas",1600000US0541000,11760,25420,21426,18326,64042,89297,47996,84230,4201,7068,6940,9596,5246,3664,2061,1891,9250,46709,1694,3374,4868,6699,5968,6483,37330,34808,65092,109547,3831,5998,39476,33847,46809,33938,47690,7413,9182,12462,11542,9137,8766,7163,4583,81517,5,41000,Little Rock, Arkansas
562,563,563,"North Little Rock city, Arkansas",1600000US0550450,4529,22940,9640,17482,20581,66962,46850,62478,779,954,2676,9728,1994,2616,900,944,2609,17161,263,-999999999,2067,2140,2166,2910,27853,11241,49834,69549,518,906,39605,35379,46119,40169,44390,2717,2893,4513,5437,3553,3371,2248,1937,28402,5,50450,North Little Rock, Arkansas
563,564,564,"Alhambra city, California",1600000US0600884,2444,22694,8356,15593,25171,80345,57432,79131,1824,1633,2491,9216,2657,1587,423,703,1533,19767,876,6600,2263,4184,2213,3318,30343,10789,64047,85535,1148,1271,42057,32203,50013,37498,60058,3036,5745,3292,5275,4155,2137,1611,1848,30556,6,884,Alhambra, California
564,565,565,"Arden-Arcade CDP, California",1600000US0602553,7927,38182,11179,17476,34437,80311,49787,82425,2296,3004,2901,10627,2692,2031,1657,522,7294,25019,1907,4329,2881,4335,3517,3209,34886,19407,62674,102346,1498,2677,45166,31505,50445,37479,53874,4795,6311,6979,5703,5257,4261,3412,2408,44426,6,2553,Arden-Arcade, California
565,566,566,"Clovis city, California",1600000US0614218,8957,28012,10417,19868,30632,94683,74432,93876,3014,2823,1745,11144,769,2685,1036,57,2701,26800,637,3478,4053,7243,2034,3566,32873,11423,94675,110141,2585,2772,49992,41086,64329,39898,48215,4744,8365,4072,6367,2275,3923,1467,1173,38223,6,14218,Clovis, California
566,567,567,"Downey city, California",1600000US0619766,4513,42840,9010,19092,30395,83489,74327,88980,2774,2206,3401,8837,1435,1745,576,302,1746,27280,449,-999999999,5103,4966,3545,5297,29277,7540,76740,93346,2509,1802,41099,36641,48669,47687,59948,5929,6189,5047,6894,1519,2252,1128,882,34820,6,19766,Downey, California
567,568,568,"Garden Grove city, California",1600000US0629000,6089,27339,11973,15870,38313,90672,73212,90038,4104,3158,4422,9708,2825,2276,1334,866,5112,35287,1007,4855,5291,6748,3215,7372,25846,9409,73213,89676,3195,2165,39744,31907,43573,43872,61297,6932,7674,4203,8235,3865,2949,2062,1514,44696,6,29000,Garden Grove, California
